,DATETIME,mark,LATITUDE_MDSS_deg,LONGITUDE_MDSS_deg,TWD_MDSS_deg,TWS_MDSS_km_h_1
17414,2026-01-18 05:39:10+00:00,M1,-32.068630909547224,115.72816181369122,204.691427350688,33.721199999999996
17415,2026-01-18 05:39:11+00:00,M1,-32.06861010566354,115.7281796336174,204.84414197210623,33.93864
17416,2026-01-18 05:39:12+00:00,M1,-32.068590760231004,115.72819711826759,205.1858272041994,34.04448
17417,2026-01-18 05:39:13+00:00,M1,-32.06857307441532,115.72821430116882,205.53849909970398,34.33464
17418,2026-01-18 05:39:14+00:00,M1,-32.06855731643736,115.72823233902459,205.94280831324176,34.83935999999999
17419,2026-01-18 05:39:15+00:00,M1,-32.068541675806024,115.7282524555922,206.23834955900762,35.23536
17420,2026-01-18 05:39:16+00:00,M1,-32.06852407380937,115.72827168367782,206.37238685262642,35.352
17421,2026-01-18 05:39:17+00:00,M1,-32.06850494630634,115.72829094529162,206.4339121677296,35.298719999999996
17422,2026-01-18 05:39:18+00:00,M1,-32.06848700903356,115.72831065952782,206.44819483016423,35.17128
17423,2026-01-18 05:39:19+00:00,M1,-32.06847016140817,115.72833034023661,206.40864284188382,35.207280000000004
17424,2026-01-18 05:39:20+00:00,M1,-32.068453229963815,115.7283512949944,206.4536881618702,35.264160000000004
17425,2026-01-18 05:39:21+00:00,M1,-32.0684355609119,115.72837464697662,206.43171483504756,35.133120000000005
17426,2026-01-18 05:39:22+00:00,M1,-32.068416785448804,115.728396339342,206.34821619312098,35.130959999999995
17427,2026-01-18 05:39:23+00:00,M1,-32.06839693710208,115.7284133378418,206.1834162419506,35.123760000000004
17428,2026-01-18 05:39:24+00:00,M1,-32.068376250565066,115.72843110747618,206.1911069063388,35.056079999999994
17429,2026-01-18 05:39:25+00:00,M1,-32.068355295807116,115.7284475862982,206.38776818140218,34.86528
17430,2026-01-18 05:39:26+00:00,M1,-32.06833630241454,115.7284649536014,206.60420545060578,34.64496
17431,2026-01-18 05:39:27+00:00,M1,-32.068318666890264,115.7284831255674,206.78768272957558,34.50096
17432,2026-01-18 05:39:28+00:00,M1,-32.0683019198477,115.7285028565674,206.86898403881918,34.30224
17433,2026-01-18 05:39:29+00:00,M1,-32.06828401610256,115.72852307371802,206.873378704184,34.15176
17434,2026-01-18 05:39:30+00:00,M1,-32.06826567649843,115.72854188270863,206.8601947080906,33.72768
17435,2026-01-18 05:39:31+00:00,M1,-32.068247906863704,115.7285593003036,207.04367198706,33.4692
17436,2026-01-18 05:39:32+00:00,M1,-32.06823224946856,115.728574404493,207.640247810297,34.11432
17437,2026-01-18 05:39:33+00:00,M1,-32.06821805052458,115.7285913862288,208.36426892910563,34.1496
17438,2026-01-18 05:39:34+00:00,M1,-32.068203717470155,115.72861705161641,208.998199407941,34.05672
17439,2026-01-18 05:39:35+00:00,M1,-32.068186802789555,115.72864774614561,208.93447676015498,33.919200000000004
17440,2026-01-18 05:39:36+00:00,M1,-32.06816764175892,115.7286769822242,208.531266212958,33.82848
17441,2026-01-18 05:39:37+00:00,M1,-32.068149385973825,115.72870085388419,208.03796502578817,33.775200000000005
17442,2026-01-18 05:39:38+00:00,M1,-32.068133208900676,115.72871738299717,207.8215277565846,33.73776
17443,2026-01-18 05:39:39+00:00,M1,-32.06811874173584,115.7287334762514,208.00500503555418,33.61968
17444,2026-01-18 05:39:40+00:00,M1,-32.06810341961682,115.728751329705,208.351084933012,33.453359999999996
17445,2026-01-18 05:39:41+00:00,M1,-32.0680851638317,115.7287727035582,208.6642048402354,33.427440000000004
17446,2026-01-18 05:39:42+00:00,M1,-32.068063404411056,115.72879402711978,208.845484786523,33.436800000000005
17447,2026-01-18 05:39:43+00:00,M1,-32.068038946017616,115.7288136575372,209.0377513962218,33.487919999999995
17448,2026-01-18 05:39:44+00:00,M1,-32.068017505109296,115.7288287449626,209.3563646351512,33.23736
17449,2026-01-18 05:39:45+00:00,M1,-32.068003004416816,115.72884042933602,210.10785241248817,33.26688
17450,2026-01-18 05:39:46+00:00,M1,-32.067989978939295,115.72885451093319,210.88460951567123,33.25032
